V_COD_ESTA,V_COD_ANESTA,V_NOM_ESTA,D_FEC_INI,D_FEC_FIN,N_PORCENTAJE,N_NRO_DIA,V_NOM_DRE,V_COD_TIPO,V_COD_CATE,V_DESC_CATE,V_DESL_CATE,V_COD_SIHI,V_NOM_SIHI,V_COD_CUEN,V_NOM_CUEN,V_COD_SECTOR,N_ALT_MTS,N_LON_SIG,N_LAT_SIG,V_COD_COND,PER_INI,PER_FIN
103343,103343,MORONA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,4,AMAZONAS,05,INTERCUENCA DEL AMAZONAS,,100,-73,-4,P,,
104237,104237,ISLANDIA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,4,AMAZONAS,02,NAPO,,60,-70,-4,P,,
111581,111581,JAUJA FAP,,,,,DIRECCION ZONAL DE JUNIN,M,14,SIN,SINOPTICA,5,UCAYALI,08,MANTARO,,"3,363",-75,-12,P,,
106266,106266,JUANCITO FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,5,UCAYALI,11,UCAYALI,,127,-75,-6,P,,
103485,103485,JIMENEZ BANDA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,06,CENEPA,,700,-78,-4,P,,
107103,107103,JUANJUI FAP,,,,,DIRECCION ZONAL DE SAN MARTIN,M,14,SIN,SINOPTICA,3,HUALLAGA,07,ALTO HUALLAGA,,263,-77,-7,P,,
116069,116069,LA JOYA FAP,,,,,DIRECCION ZONAL DE AREQUIPA,M,14,SIN,SINOPTICA,1,PACIFICO,00,INTERCUENCA DEL PACIFICO,,"1,255",-72,-17,P,,
104238,104238,LA VISTA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,14,BAJO MARAÑON,,278,-78,-5,P,,
112166,112166,AEROPUERTO INTERNACIONAL FAP,01/05/1961,23/06/2006,45,"7,349",DIRECCION ZONAL DE LIMA,M,14,SIN,SINOPTICA,1,PACIFICO,26,RIMAC,,21,-77,-12,P,1961-05,2006-06
113134,113134,LOCUMBA FAP,,,,,DIRECCION ZONAL DE TACNA,M,14,SIN,SINOPTICA,1,PACIFICO,48,LOCUMBA,,625,-71,-18,P,,
112167,112167,PALMAPAMPA FAP,,,,,DIRECCION ZONAL DE JUNIN,M,14,SIN,SINOPTICA,5,UCAYALI,09,APURIMAC,,906,-74,-13,P,,
100155,100155,PANTOJA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,4,AMAZONAS,02,NAPO,,200,-75,-1,P,,
113135,113135,PISCO FAP,,,,,DIRECCION ZONAL DE ICA,M,14,SIN,SINOPTICA,1,PACIFICO,34,PISCO,,11,-76,-14,P,,
105117,105117,PORCULLA FAP,,,,,DIRECCION ZONAL DE PIURA,M,14,SIN,SINOPTICA,2,MARAÑON,10,CHAMAYA,,"1,689",-80,-6,P,,
112168,112168,PUERTO MALDONADO FAP,,,,,DIRECCION ZONAL DE CUSCO,M,14,SIN,SINOPTICA,6,MADRE DE DIOS,04,TAMBOPATA,,207,-69,-13,P,,
104239,104239,RAMON CASTILLA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,4,AMAZONAS,05,INTERCUENCA DEL AMAZONAS,,107,-70,-4,P,,
105118,105118,REQUENA FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,5,UCAYALI,11,UCAYALI,,118,-74,-5,P,,
112169,112169,SAN FRANCISCO FAP,,,,,DIRECCION ZONAL DE JUNIN,M,14,SIN,SINOPTICA,5,UCAYALI,09,APURIMAC,,596,-74,-13,P,,
108070,108070,SANTA LUCIA FAP,,,,,DIRECCION ZONAL DE HUANUCO,M,14,SIN,SINOPTICA,3,HUALLAGA,07,ALTO HUALLAGA,,490,-76,-8,P,,
104240,104240,SAN LORENZO FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,14,BAJO MARAÑON,,133,-76,-5,P,,
104241,104241,SARAMURO FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,14,BAJO MARAÑON,,135,-76,-5,P,,
104242,104242,SEPAHUA FAP,,,,,DIRECCION ZONAL DE SAN MARTIN,M,14,SIN,SINOPTICA,2,MARAÑON,14,BAJO MARAÑON,,106,-75,-5,P,,
118008,118008,TACNA FAP,,,,,DIRECCION ZONAL DE TACNA,M,14,SIN,SINOPTICA,1,PACIFICO,50,CAPLINA,,542,-70,-18,P,,
104243,104243,EL PATO FAP,,,,,DIRECCION ZONAL DE PIURA,M,14,SIN,SINOPTICA,1,PACIFICO,00,INTERCUENCA DEL PACIFICO,,67,-81,-5,P,,
102012,102012,TENIENTE LOPEZ FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,01,TIGRE,,245,-76,-3,P,,
106267,106267,TARAPOTO FAP,,,,,DIRECCION ZONAL DE SAN MARTIN,M,14,SIN,SINOPTICA,3,HUALLAGA,01,MAYO,,240,-76,-7,P,,
109080,109080,TINGO MARIA FAP,,,,,DIRECCION ZONAL DE HUANUCO,M,14,SIN,SINOPTICA,3,HUALLAGA,07,ALTO HUALLAGA,,"1,080",-76,-9,P,,
108071,108071,TOCACHE FAP,,,,,DIRECCION ZONAL DE HUANUCO,M,14,SIN,SINOPTICA,3,HUALLAGA,07,ALTO HUALLAGA,,"1,125",-76,-8,P,,
103486,103486,TROMPETEROS FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,01,TIGRE,,129,-75,-4,P,,
103487,103487,TUMBES FAP,,,,,DIRECCION ZONAL DE PIURA,M,14,SIN,SINOPTICA,1,PACIFICO,01,ZARUMILLA,,10,-80,-4,P,,
116070,116070,VITOR FAP,,,,,DIRECCION ZONAL DE AREQUIPA,M,14,SIN,SINOPTICA,1,PACIFICO,45,QUILCA,,"1,596",-72,-16,P,,
105119,105119,YURIMAGUAS FAP,,,,,DIRECCION ZONAL DE LORETO,M,13,MAP,METEREOLOGICA AGRICOLA PRINCIPAL,3,HUALLAGA,06,BAJO HUALLAGA,,134,-76,-6,P,,
472070A0,472070A0,JUANCITO,31/12/2000,25/08/2006,59,"1,207",DIRECCION ZONAL DE LORETO,M2,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,11,UCAYALI,0013,120,-75,-6,C,2000-12,2006-08
115140,000865,SANTA LUCIA,01/06/2001,30/11/2022,71,"5,571",DIRECCION ZONAL DE PUNO,M,11,CO,CLIMATOLOGICA ORDINARIA,7,TITICACA,03,CABANILLAS,0011,"4,045",-71,-16,F,2001-06,2022-11
230716,230716,TIOYACU,,,,,DIRECCION ZONAL DE SAN MARTIN,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,3,HUALLAGA,01,MAYO,,"2,200",-77,-6,C,,
113130,113130,CAY CAY,26/02/2007,31/01/2008,102,347,DIRECCION ZONAL DE CUSCO,M2,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,5,UCAYALI,03,URUBAMBA,,"3,071",-72,-13,C,2007-02,2008-01
114105,006642,SANTIAGO,01/02/2005,30/06/2013,94,"2,893",DIRECCION ZONAL DE ICA,M,16,PE,PROPOSITO ESPECIFICO,1,PACIFICO,35,ICA,0003,417,-76,-14,P,2005-02,2013-06
113131,113131,URUBAMBA,01/08/2006,31/01/2008,97,531,DIRECCION ZONAL DE CUSCO,M,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,5,UCAYALI,03,URUBAMBA,,"3,071",-72,-13,C,2006-08,2008-01
110131,005572,VILLA RICA,01/12/2004,30/04/2005,100,151,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,05,PERENE,,"1,279",-75,-11,C,2004-12,2005-04
113140,006230,SOCSI CAÑETE,01/12/2003,31/03/2023,91,"6,450",DIRECCION ZONAL DE LIMA,M,16,PE,PROPOSITO ESPECIFICO,1,PACIFICO,31,CAÑETE,,302,-76,-13,F,2003-12,2023-03
105121,105121,PASAJE SUR,01/05/2008,31/07/2022,99,"5,144",DIRECCION ZONAL DE LAMBAYEQUE,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,54,CASCAJAL,0001,85,-80,-6,P,2008-05,2022-07
4724B080,4721A436,EL CIRUELO,01/01/2001,27/11/2019,70,"4,837",DIRECCION ZONAL DE PIURA,H,22,EHMA,HIDROMETEOROLOGICA AUTOMATICA,1,PACIFICO,04,CHIRA,,243,-80,-4,C,2001-01,2019-11
472606FA,472606FA,AYABACA,31/12/2000,01/12/2022,74,"5,946",DIRECCION ZONAL DE PIURA,M1,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,1,PACIFICO,04,CHIRA,,"2,648",-80,-5,F,2000-12,2022-12
4725C4EA,4725C4EA,SATIPO,31/12/2000,11/05/2023,52,"4,276",DIRECCION ZONAL DE JUNIN,M1,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,05,PERENE,,577,-75,-11,F,2000-12,2023-05
47257764,47234230,TARMA,31/12/2000,11/05/2023,86,"7,009",DIRECCION ZONAL DE JUNIN,M,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,5,UCAYALI,05,PERENE,,"3,025",-76,-11,F,2000-12,2023-05
4725D79C,472334A0,OXAPAMPA,31/12/2000,11/05/2023,69,"5,600",DIRECCION ZONAL DE JUNIN,M1,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,02,PACHITEA,0012,"1,850",-75,-11,F,2000-12,2023-05
4725346E,472240CA,PUENTE TOCACHE,31/12/2000,10/02/2016,62,"3,419",DIRECCION ZONAL DE HUANUCO,H,18,EHA,HIDROLOGICA AUTOMATICA,3,HUALLAGA,07,ALTO HUALLAGA,,480,-77,-8,C,2000-12,2016-02
111163,111163,UNJF SANCHEZ CARRION - HUACHO,01/11/2008,30/04/2023,83,"4,385",DIRECCION ZONAL DE LIMA,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,00,INTERCUENCA DEL PACIFICO,0002,45,-78,-11,F,2008-11,2023-04
105122,105122,CERRO DE ARENA,01/05/2008,31/01/2023,99,"5,328",DIRECCION ZONAL DE LAMBAYEQUE,M,11,CO,CLIMATOLOGICA ORDINARIA,1,PACIFICO,54,CASCAJAL,0001,59,-80,-6,F,2008-05,2023-01
230715,221823,PICOTA,01/02/2005,31/03/2023,53,"3,484",DIRECCION ZONAL DE SAN MARTIN,H,05,HLG,HIDROLOGICA LIMNIGRAFICA,3,HUALLAGA,07,ALTO HUALLAGA,,214,-76,-7,F,2005-02,2023-03
110127,110127,PACAYZAPA,01/02/2013,28/02/2023,99,"3,649",DIRECCION ZONAL DE SAN MARTIN,M,11,CO,CLIMATOLOGICA ORDINARIA,3,HUALLAGA,01,MAYO,0012,913,-77,-6,F,2013-02,2023-02
103201,103201,INTUTO FAP,,,,,DIRECCION ZONAL DE LORETO,M,14,SIN,SINOPTICA,2,MARAÑON,01,TIGRE,,138,-75,-4,P,,
4724C610,4721B740,PUENTE ÑACARA,31/12/2000,15/11/2018,72,"4,713",DIRECCION ZONAL DE PIURA,H,22,EHMA,HIDROMETEOROLOGICA AUTOMATICA,1,PACIFICO,05,PIURA,,91,-80,-5,C,2000-12,2018-11
113155,113155,CHOCCORO,01/01/1998,31/10/2010,91,"4,261",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"4,060",-74,-13,P,1998-01,2010-10
113156,113156,APACHETA,01/01/2000,31/10/2010,90,"3,562",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"4,242",-75,-13,P,2000-01,2010-10
47256412,47256412,ENAFER,11/08/2001,11/05/2023,69,"5,470",DIRECCION ZONAL DE PUNO,H,18,EHA,HIDROLOGICA AUTOMATICA,7,TITICACA,05,ILAVE,,"3,808",-70,-16,F,2001-08,2023-05
47252718,47227550,ENAPU PERU,31/12/2000,11/05/2023,70,"5,721",DIRECCION ZONAL DE LORETO,H,22,EHMA,HIDROMETEOROLOGICA AUTOMATICA,4,AMAZONAS,05,INTERCUENCA DEL AMAZONAS,,126,-73,-4,F,2000-12,2023-05
113170,113170,CHAKICCOCHA,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,10,PAMPAS,,"4,114",-74,-13,F,,
113171,113171,PAMPA CANGALLO,01/02/2010,31/10/2010,89,243,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,10,PAMPAS,,"3,351",-74,-14,P,2010-02,2010-10
113172,113172,ATUNSULLA,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,10,PAMPAS,,"4,136",-75,-13,P,,
113173,113173,CHONTACA,,,,,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,498",-74,-13,F,,
113174,113174,TINTAYPAMPA,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,,"4,101",-74,-13,P,,
113175,113175,TAMBOBAMBA,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,,"3,050",-74,-13,F,,
113176,113176,HUAYCHAO,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,,"3,326",-74,-13,F,,
113177,113177,CAIRAMAYO,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,08,MANTARO,,"3,585",-74,-13,P,,
113178,113178,JOLLCCA,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,10,PAMPAS,,"3,746",-74,-13,P,,
113179,113179,CHILICRUZ,,,,,DIRECCION ZONAL DE JUNIN,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,10,PAMPAS,,"3,581",-74,-13,F,,
47286774,47286774,CUCHOQUESERA,03/11/2009,29/06/2012,71,687,DIRECCION ZONAL DE JUNIN,M2,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,10,PAMPAS,,"3,750",-74,-13,P,2009-11,2012-06
4725B27A,472020D8,PAUCARAY,01/01/2001,11/07/2019,92,"6,201",DIRECCION ZONAL DE ICA,M1,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,5,UCAYALI,10,PAMPAS,0010,"3,106",-74,-14,P,2001-01,2019-07
472501F4,47226626,BALSAS,31/12/2000,11/05/2023,84,"6,881",DIRECCION ZONAL DE CAJAMARCA,H,22,EHMA,HIDROMETEOROLOGICA AUTOMATICA,2,MARAÑON,13,ALTO MARAÑON,,871,-78,-7,F,2000-12,2023-05
472811E4,4723B2B4,CHALLACA M,31/12/2000,11/05/2023,87,"7,116",DIRECCION ZONAL DE ICA,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,35,ICA,,"1,802",-75,-14,F,2000-12,2023-05
113136,156224,CUNYAC,01/11/2002,30/04/2023,87,"6,542",DIRECCION ZONAL DE CUSCO,M,15,PLU,PLUVIOMETRICA,5,UCAYALI,09,APURIMAC,0010,"1,854",-73,-14,F,2002-11,2023-04
47255188,4723A1C2,OCUCAJE,31/12/2000,11/05/2023,91,"7,432",DIRECCION ZONAL DE ICA,M1,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,1,PACIFICO,35,ICA,0003,324,-76,-14,F,2000-12,2023-05
4727319A,4727319A,QUIRUVILCA,31/12/2000,11/05/2023,93,"7,565",DIRECCION ZONAL DE CAJAMARCA,M,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,11,MOCHE,,"4,047",-78,-8,F,2000-12,2023-05
111164,111164,UNIVERSIDAD DE HUACHO,01/10/2012,31/12/2012,100,92,DIRECCION ZONAL DE LIMA,M,12,CP,CLIMATOLOGICA PRINCIPAL,1,PACIFICO,23,HUAURA,,37,-78,-11,C,2012-10,2012-12
472722EC,472722EC,HUANCAVELICA,10/09/2010,11/05/2023,90,"4,185",DIRECCION ZONAL DE JUNIN,M,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,08,MANTARO,,"3,715",-75,-13,F,2010-09,2023-05
112194,112194,CAMPO DE MARTE,,,,,DIRECCION ZONAL DE LIMA,M,20,EAA,AMBIENTAL AUTOMATICA,1,PACIFICO,26,RIMAC,0002,117,-77,-12,F,,
472A6280,472A6280,NUEVO PISAC,04/01/2012,11/05/2023,87,"3,613",DIRECCION ZONAL DE CUSCO,H,22,EHMA,HIDROMETEOROLOGICA AUTOMATICA,1,PACIFICO,,,,"2,966",-72,-13,F,2012-01,2023-05
472D23BE,472D23BE,OCOÑA,31/12/2000,11/05/2023,86,"7,020",DIRECCION ZONAL DE AREQUIPA,H,22,EHMA,HIDROMETEOROLOGICA AUTOMATICA,1,PACIFICO,43,OCOÑA,,23,-73,-16,F,2000-12,2023-05
112234,112234,PERUBAR,,,,,DIRECCION ZONAL DE LIMA,M,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,30,-77,-12,P,,
472AD10E,472AD10E,INIA CANAAN,04/04/2012,25/03/2017,88,"1,596",DIRECCION ZONAL DE JUNIN,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,,,,"2,780",-74,-13,P,2012-04,2017-03
4AD0E33A,4AD0E33A,TINGUA,10/04/2012,11/05/2023,99,"3,999",DIRECCION ZONAL DE LIMA,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,,,,"2,526",-78,-9,F,2012-04,2023-05
112201,,QUILLABAMBA,20/12/2021,20/12/2021,42,0,DIRECCION ZONAL DE CUSCO,M,21,EAMA,AGROMETEOROLOGICA AUTOMATICA,5,UCAYALI,03,URUBAMBA,,"1,599",-73,-13,C,2021-12,2021-12
4AD0F04C,4AD0F04C,QUILLCAYHUANCA,10/04/2012,11/05/2023,93,"3,763",DIRECCION ZONAL DE LIMA,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,,,,"3,873",-77,-9,F,2012-04,2023-05
4727D268,4727D268,SANTA TERESA,18/10/2010,20/11/2018,97,"2,877",DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0016,"1,491",-73,-13,C,2010-10,2018-11
4727C11E,4727C11E,HUAYLLABAMBA,18/10/2010,11/05/2023,94,"4,323",DIRECCION ZONAL DE CUSCO,M,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0010,"2,995",-72,-13,F,2010-10,2023-05
472852EE,472852EE,INTIHUATANA M,18/10/2010,11/05/2023,92,"4,237",DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0016,"1,778",-73,-13,F,2010-10,2023-05
113210,00113210,ANDAHUAYLAS,,,,,DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,"3,444",-73,-14,F,,
472897F0,472897F0,MACHUPICCHU,14/10/2010,11/05/2023,87,"4,013",DIRECCION ZONAL DE CUSCO,M,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0010,"2,399",-73,-13,F,2010-10,2023-05
114116,00114116,NAZCA,,,,,DIRECCION ZONAL DE ICA,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,543,-75,-15,F,,
472935F2,472935F2,INTIHUATANA H,21/10/2011,11/05/2023,85,"3,566",DIRECCION ZONAL DE CUSCO,H,18,EHA,HIDROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0016,"1,787",-73,-13,F,2011-10,2023-05
47295014,47295014,OLLANTAYTAMBO,01/02/2011,22/05/2014,62,749,DIRECCION ZONAL DE CUSCO,M,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0010,"2,851",-72,-13,C,2011-02,2014-05
4729658E,4729658E,SAN PABLO,01/02/2011,11/05/2023,94,"4,222",DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,03,URUBAMBA,0010,"1,228",-73,-13,F,2011-02,2023-05
472976F8,472976F8,CALCA,01/02/2011,11/05/2023,96,"4,283",DIRECCION ZONAL DE CUSCO,M,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0010,"2,921",-72,-13,F,2011-02,2023-05
4729867C,4729867C,QORIHUAYRACHINA,01/02/2011,11/05/2023,99,"4,426",DIRECCION ZONAL DE CUSCO,M,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,03,BOCAPAN,0010,"2,517",-72,-13,F,2011-02,2023-05
110136,00110136,ATALAYA,,,,,DIRECCION ZONAL DE HUANUCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,450,-74,-11,P,,
111167,00111167,JAUJA,,,,,DIRECCION ZONAL DE JUNIN,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,"3,357",-75,-12,F,,
111168,00111168,MAZAMARI,,,,,DIRECCION ZONAL DE JUNIN,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,685,-75,-11,F,,
111169,00111169,MALVINAS,,,,,DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,382,-73,-12,F,,
112204,00112204,KITENI,,,,,DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,760,-73,-13,F,,
112205,00112205,LAS PALMAS-DIRMA,,,,,DIRECCION ZONAL DE LIMA,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,50,-77,-12,F,,
117056,00117056,ILO,,,,,DIRECCION ZONAL DE TACNA,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,77,-71,-18,F,,
47279162,47279162,OCOÑA,23/02/2012,01/03/2012,85,7,DIRECCION ZONAL DE AREQUIPA,M2,17,EMA,METEOROLOGICA AUTOMATICA,,,,,,270,-73,-16,C,2012-02,2012-03
105127,00105127,JAEN,,,,,DIRECCION ZONAL DE LAMBAYEQUE,M2,17,EMA,METEOROLOGICA AUTOMATICA,2,MARAÑON,13,ALTO MARAÑON,,756,-79,-6,P,,
472AA79E,472AA79E,MARCAPOMACOCHA,16/11/2006,23/03/2009,37,319,DIRECCION ZONAL DE LIMA,M2,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,08,MANTARO,,"4,443",-76,-11,C,2006-11,2009-03
472AE494,472AE494,SANTA ROSA CHAPIMARCA GORE APU,17/10/2012,11/05/2023,92,"3,560",DIRECCION ZONAL DE CUSCO,H,18,EHA,HIDROLOGICA AUTOMATICA,5,UCAYALI,09,APURIMAC,,"2,263",-73,-14,F,2012-10,2023-05
111175,111175,SAN MATEO DE HUANCHOR,01/01/2009,30/04/2023,90,"4,683",DIRECCION ZONAL DE LIMA,M,15,PLU,PLUVIOMETRICA,1,PACIFICO,26,RIMAC,0006,"3,155",-76,-12,F,2009-01,2023-04
472AF7E2,472AF7E2,PUNANQUI,16/10/2012,07/05/2023,62,"2,398",DIRECCION ZONAL DE CUSCO,H,18,EHA,HIDROLOGICA AUTOMATICA,5,UCAYALI,09,APURIMAC,,"2,701",-72,-14,F,2012-10,2023-05
213300,213300,CONTA H,13/05/2014,17/03/2017,481,"4,999",DIRECCION ZONAL DE ICA,H,18,EHA,HIDROLOGICA AUTOMATICA,1,PACIFICO,33,SAN JUAN,,313,-76,-13,P,2014-05,2017-03
4722F344,4722F344,LA TRANCA,09/11/1986,21/03/2023,68,"9,059",DIRECCION ZONAL DE TACNA,H,18,EHA,HIDROLOGICA AUTOMATICA,1,PACIFICO,49,SAMA,,629,-70,-18,P,1986-11,2023-03
251100,231302,FLOR DE PUNGA,01/09/2019,30/09/2019,100,30,DIRECCION ZONAL DE LORETO,H,06,HLM,HIDROLOGICA LIMNIMETRICA,5,UCAYALI,11,UCAYALI,,103,-74,-5,P,2019-09,2019-09
111156,PLC51111,MALVINAS,11/10/2006,31/07/2015,"3,985","128,166",DIRECCION ZONAL DE CUSCO,M2,17,EMA,METEOROLOGICA AUTOMATICA,5,UCAYALI,03,URUBAMBA,,382,-73,-12,P,2006-10,2015-07
112179,112179,HOSPITAL CENTRAL FAP,01/10/2007,13/07/2012,36,625,DIRECCION ZONAL DE LIMA,M2,17,EMA,METEOROLOGICA AUTOMATICA,1,PACIFICO,26,RIMAC,0002,158,-77,-12,C,2007-10,2012-07
107101,153350,HUAYABAMBA,01/07/2007,31/03/2023,99,"5,693",DIRECCION ZONAL DE SAN MARTIN,M,15,PLU,PLUVIOMETRICA,3,HUALLAGA,05,HUALLABAMBA,,285,-77,-7,F,2007-07,2023-03
220001,220118,PLUS PETROL,01/03/2004,31/07/2004,100,153,DIRECCION ZONAL DE LORETO,H,06,HLM,HIDROLOGICA LIMNIMETRICA,4,AMAZONAS,03,NANAY,,177,-75,-3,C,2004-03,2004-07
113157,113157,HUAMANGA,01/01/2010,31/10/2010,90,274,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,0008,"2,782",-74,-13,P,2010-01,2010-10
113158,113158,ALLPACHACA,01/01/2010,31/10/2010,90,274,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,550",-74,-13,P,2010-01,2010-10
113159,113159,CHIARA,01/06/1995,31/10/2010,93,"5,237",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,484",-74,-13,P,1995-06,2010-10
113160,113160,SACHABAMBA,01/01/1995,31/10/2010,94,"5,447",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,10,PAMPAS,,"3,543",-74,-13,P,1995-01,2010-10
113161,113161,PUCALOMA,01/02/1995,31/10/2010,93,"5,357",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,466",-74,-13,P,1995-02,2010-10
113162,113162,TAMBILLO,01/01/1992,31/10/2010,96,"6,574",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,343",-74,-13,P,1992-01,2010-10
113163,113163,CUCHOQUESERA,01/06/1995,31/10/2010,93,"5,236",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,750",-74,-13,P,1995-06,2010-10
113164,113164,PUTACA,01/01/1995,01/07/2010,95,"5,386",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,550",-74,-13,P,1995-01,2010-07
112190,112190,HUANTA GORE,01/06/1995,31/10/2010,93,"5,237",DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"2,735",-74,-13,P,1995-06,2010-10
113165,113165,SAN PEDRO DE QUICATO,01/01/2010,31/10/2010,90,274,DIRECCION ZONAL DE JUNIN,M,11,CO,CLIMATOLOGICA ORDINARIA,5,UCAYALI,08,MANTARO,,"3,513",-74,-13,P,2010-01,2010-10
